date,total_sales,mean_sales_per_row,median_sales_per_row,total_promotion_units,rows_with_promotion,zero_sales_rows,total_rows,calendar_event_count,transferred_event_count,unique_locale_names,non_transferred_event_count,is_calendar_event,has_non_transferred_event,has_transferred_event,holiday_type_additional,holiday_type_bridge,holiday_type_event,holiday_type_holiday,holiday_type_transfer,holiday_type_work_day,holiday_locale_local,holiday_locale_national,holiday_locale_regional,rows_with_promotion_pct,zero_sales_pct,is_year_start
2017-01-06,839600.237989,471.15613804096523,29.0,15539,901,298,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.5056116722783389,0.16722783389450055,False
2017-01-07,1103806.298949,619.4199208468013,39.0,10406,865,273,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.48540965207631875,0.1531986531986532,False
2017-01-08,1192543.750978,669.2164708069585,35.0835,11277,858,257,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.48148148148148145,0.1442199775533109,False
2017-01-09,793724.8969065,445.4124000597643,21.308,9647,834,284,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.468013468013468,0.15937149270482603,False
2017-01-10,742635.5692609,416.7427436929854,23.0,11820,803,294,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4506172839506173,0.16498316498316498,False
2017-01-11,770742.690065,432.51553875701455,24.0,17301,835,293,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4685746352413019,0.1644219977553311,False
2017-01-12,629635.794004,353.3309730662177,24.0,9601,847,300,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.47530864197530864,0.16835016835016836,False
2017-01-13,768898.9443882,431.48088910673397,28.0,15674,921,296,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.5168350168350169,0.16610549943883277,False
2017-01-14,1021050.536226,572.9800988922559,40.0,10682,914,258,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.5129068462401796,0.1447811447811448,False
2017-01-15,1175725.165838,659.7784320078563,39.0,11548,904,259,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.5072951739618407,0.14534231200897868,False
2017-01-16,824488.666175,462.67601917789,25.0,9912,874,283,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4904601571268238,0.15881032547699214,False
2017-01-17,750836.542952,421.34486136475874,24.0,12064,812,299,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4556677890011223,0.16778900112233447,False
2017-01-18,782656.0246723,439.2009117128507,23.0,18723,864,294,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.48484848484848486,0.16498316498316498,False
2017-01-19,606949.7448793,340.6003057684063,22.0,9633,831,301,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4663299663299663,0.16891133557800225,False
2017-01-20,725703.6910875,407.24112855639726,24.0,14854,881,296,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4943883277216611,0.16610549943883277,False
2017-01-21,1072721.724905,601.9762766021324,37.0,10194,852,257,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4781144781144781,0.1442199775533109,False
2017-01-22,1148214.358454,644.3402684927048,35.0,11257,861,247,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4831649831649832,0.13860830527497195,False
2017-01-23,798133.612125,447.8864265572391,22.098,9356,824,289,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4624017957351291,0.16217732884399552,False
2017-01-24,721275.774781,404.75632703759817,21.5,11940,823,292,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4618406285072952,0.1638608305274972,False
2017-01-25,744342.5929227,417.70066942912456,21.979,18532,830,306,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4657687991021324,0.1717171717171717,False
2017-01-26,576515.5369877,323.5216256945567,20.0,7562,804,310,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4511784511784512,0.1739618406285073,False
2017-01-27,722113.958837,405.22668846071826,26.5,13112,858,295,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.48148148148148145,0.16554433221099887,False
2017-01-28,977850.40585,548.7376014870931,37.5,8264,840,249,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4713804713804714,0.13973063973063973,False
2017-01-29,1075166.993043,603.3484809444445,33.0,9260,838,256,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4702581369248036,0.143658810325477,False
2017-01-30,698123.768037,391.7641795942761,19.0,7330,760,291,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4264870931537598,0.1632996632996633,False
2017-01-31,778222.285925,436.71284283108866,23.0,10584,811,270,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4551066217732884,0.15151515151515152,False
2017-02-01,961777.382874,539.7179477407408,28.0,16375,841,278,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4719416386083053,0.15600448933782268,False
2017-02-02,748882.732615,420.2484470342312,23.0,8017,819,286,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4595959595959596,0.16049382716049382,False
2017-02-03,834667.1519293,468.38785181217736,28.0,13655,892,277,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.500561167227834,0.15544332210998876,False
2017-02-04,1132788.541413,635.6838055067341,40.0,8302,845,240,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.47418630751964086,0.13468013468013468,False
2017-02-05,1151987.631095,646.4577054405163,34.0,9052,844,246,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.47362514029180697,0.13804713804713806,False
2017-02-06,786672.394181,441.45476665600444,22.0,7734,784,290,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4399551066217733,0.1627384960718294,False
2017-02-07,739431.213302,414.9445641425365,23.0,9964,768,292,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.43097643097643096,0.1638608305274972,False
2017-02-08,783605.377185,439.7336572306397,24.0,19103,911,300,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.5112233445566778,0.16835016835016836,False
2017-02-09,624387.487899,350.3857956784512,24.0,7213,805,288,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.45173961840628507,0.16161616161616163,False
2017-02-10,752207.2398545,422.11405154573515,27.0,12607,896,312,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.5028058361391695,0.1750841750841751,False
2017-02-11,944924.65301,530.2607480415264,34.9405,7840,835,262,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4685746352413019,0.14702581369248036,False
2017-02-12,1074820.900014,603.1542648787879,35.0,8800,832,248,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4668911335578002,0.13916947250280584,False
2017-02-13,794314.4320675,445.7432278717733,28.0,7527,821,278,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4607182940516274,0.15600448933782268,False
2017-02-14,642613.187069,360.6134607570146,28.0,9653,809,291,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.45398428731762064,0.1632996632996633,False
2017-02-15,745780.355084,418.5074944354658,23.0,17201,884,287,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.49607182940516276,0.1610549943883277,False
2017-02-16,645968.2570671,362.49621608703706,23.0,8104,859,292,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4820426487093154,0.1638608305274972,False
2017-02-17,758855.71279,425.84495667227833,22.0,13615,881,296,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4943883277216611,0.16610549943883277,False
2017-02-18,1063394.844003,596.7423367020202,28.624499999999998,8434,824,294,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4624017957351291,0.16498316498316498,False
2017-02-19,858897.1230135,481.9849175159933,20.0,9119,812,340,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4556677890011223,0.19079685746352412,False
2017-02-20,759120.0599607,425.9932996412458,20.0,8008,825,302,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.46296296296296297,0.16947250280583614,False
2017-02-21,717807.6770255,402.8101442342873,21.0,10436,830,300,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4657687991021324,0.16835016835016836,False
2017-02-22,739388.0344027,414.9203335593154,22.0,16096,855,302,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4797979797979798,0.16947250280583614,False
2017-02-23,675578.500156,379.1125141167228,23.0,8374,838,312,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4702581369248036,0.1750841750841751,False
2017-02-24,816197.498952,458.0232878518519,29.0,14147,922,299,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.5173961840628507,0.16778900112233447,False
2017-02-25,1026011.2228075,575.7638736293491,38.5,9005,873,257,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4898989898989899,0.1442199775533109,False
2017-02-26,775708.987978,435.30246238945006,26.9240005,9260,828,285,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.46464646464646464,0.15993265993265993,False
2017-02-27,744956.948138,418.04542544219976,26.0,8398,816,292,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,0,1,0,0.45791245791245794,0.1638608305274972,False
2017-02-28,949366.8290505,532.7535516557239,32.0,11215,838,263,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,0,1,0,0.4702581369248036,0.14758698092031425,False
2017-03-01,1008521.709962,565.9493321896746,28.0,18621,880,265,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.49382716049382713,0.14870931537598203,False
2017-03-02,836225.179072,469.26216558473624,26.0,9186,759,266,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.42592592592592593,0.14927048260381592,False
2017-03-03,882639.776274,495.3085164276094,29.0,15308,911,278,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.5112233445566778,0.15600448933782268,False
2017-03-04,1125736.3470592,631.7263451510662,39.0,9661,771,251,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.43265993265993263,0.14085297418630752,False
2017-03-05,1196983.690104,671.7080191380471,36.0,10362,756,242,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.42424242424242425,0.13580246913580246,False
2017-03-06,790143.2410905,443.40249219444445,21.0,8100,717,282,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.40235690235690236,0.15824915824915825,False
2017-03-07,761866.729975,427.534640838945,23.0,10556,754,289,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.42312008978675647,0.16217732884399552,False
2017-03-08,781046.6619577,438.29779009971946,24.0,16073,831,293,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4663299663299663,0.1644219977553311,False
2017-03-09,653901.1919827,366.947919182211,22.0,7340,699,287,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.39225589225589225,0.1610549943883277,False
2017-03-10,773855.30685,434.26223728956234,26.0,13248,803,283,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4506172839506173,0.15881032547699214,False
2017-03-11,1001174.4340065,561.826281709596,34.0,7610,755,261,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.42368125701459036,0.14646464646464646,False
2017-03-12,1146006.826973,643.101474171156,34.5,8594,750,238,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4208754208754209,0.1335578002244669,False
2017-03-13,754390.380036,423.33915826936027,22.0,7142,680,288,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.38159371492704824,0.16161616161616163,False
2017-03-14,700998.0346447,393.37712381857466,21.0,9650,703,280,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.3945005611672278,0.15712682379349047,False
2017-03-15,815621.887369,457.70027349551066,23.0,15436,762,276,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4276094276094276,0.15488215488215487,False
2017-03-16,699108.166824,392.3165919326599,23.0,7569,743,278,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4169472502805836,0.15600448933782268,False
2017-03-17,812306.77427,455.83994066778905,27.0,14263,841,283,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4719416386083053,0.15881032547699214,False
2017-03-18,1038906.566154,583.0003177070707,34.0,8705,753,252,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4225589225589226,0.1414141414141414,False
2017-03-19,1157140.638587,649.3494043698092,34.0,9579,759,232,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.42592592592592593,0.13019079685746351,False
2017-03-20,826428.90991,463.7648203759821,21.0,8349,716,271,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.40179573512906847,0.1520763187429854,False
2017-03-21,746620.926177,418.9791953855219,22.0,11112,739,282,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.41470258136924804,0.15824915824915825,False
2017-03-22,767880.804934,430.9095426116723,22.238,16052,828,293,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.46464646464646464,0.1644219977553311,False
2017-03-23,670848.010029,376.4579180858586,22.0,6839,700,284,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.39281705948372614,0.15937149270482603,False
2017-03-24,787914.125515,442.15158558641974,25.0,13150,797,294,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.44725028058361394,0.16498316498316498,False
2017-03-25,1038139.316887,582.5697625628508,36.0,8520,762,246,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4276094276094276,0.13804713804713806,False
2017-03-26,1101557.476706,618.1579555028059,30.0,9434,750,242,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4208754208754209,0.13580246913580246,False
2017-03-27,784103.265042,440.01305557912457,20.0,7884,735,283,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.41245791245791247,0.15881032547699214,False
2017-03-28,702943.948577,394.46910694556675,21.3285,10654,762,278,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4276094276094276,0.15600448933782268,False
2017-03-29,824632.985033,462.757006191358,23.0,17151,832,282,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4668911335578002,0.15824915824915825,False
2017-03-30,637624.340998,357.8138838372615,22.0,9116,722,292,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4051627384960718,0.1638608305274972,False
2017-03-31,878750.03788,493.1257227160494,25.0,14027,805,274,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.45173961840628507,0.1537598204264871,False
2017-04-01,1463083.962459,821.0347713013468,35.9805,7450,714,278,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,0,0,1,0.4006734006734007,0.15600448933782268,False
2017-04-02,1138650.058898,638.9730970246914,26.0,7946,671,319,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.3765432098765432,0.17901234567901234,False
2017-04-03,835191.622029,468.68216724410775,22.7289995,6545,664,279,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.372615039281706,0.15656565656565657,False
2017-04-04,835602.6360017,468.9128148157688,23.0,9316,723,278,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4057239057239057,0.15600448933782268,False
2017-04-05,846631.307907,475.1017440555555,24.0,15094,743,278,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4169472502805836,0.15600448933782268,False
2017-04-06,683059.570103,383.31064540011226,22.0,6973,705,295,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.3956228956228956,0.16554433221099887,False
2017-04-07,765502.211925,429.57475416666665,26.951999999999998,12478,808,295,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.45342312008978675,0.16554433221099887,False
2017-04-08,988591.469958,554.7651346565657,36.0,7567,738,255,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.41414141414141414,0.14309764309764308,False
2017-04-09,1101713.657101,618.24559882211,32.0,8423,716,262,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.40179573512906847,0.14702581369248036,False
2017-04-10,739392.130988,414.92263242873173,23.0,6662,695,268,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.3900112233445567,0.15039281705948374,False
2017-04-11,741331.430196,416.0109035892256,23.0,9681,761,279,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4270482603815937,0.15656565656565657,False
2017-04-12,791762.312883,444.3110622239057,24.0,18094,839,294,1782,1,1,1,0,True,False,True,0,0,0,1,0,0,1,0,0,0.4708193041526375,0.16498316498316498,False
2017-04-13,737029.565183,413.5968379253648,27.0,10215,824,259,1782,1,0,1,1,True,True,False,0,0,0,0,1,0,1,0,0,0.4624017957351291,0.14534231200897868,False
2017-04-14,740889.486829,415.7628994551066,29.5,15812,900,250,1782,2,0,2,2,True,True,False,0,0,0,2,0,0,1,1,0,0.5050505050505051,0.14029180695847362,False
2017-04-15,898610.217928,504.2706048978676,32.0,10690,852,239,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4781144781144781,0.13411896745230079,False
2017-04-16,985493.795113,553.0268210510662,32.0,11676,840,258,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4713804713804714,0.1447811447811448,False
2017-04-17,775916.9059055,435.41913911644224,22.0,10152,787,271,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.44163860830527496,0.1520763187429854,False
2017-04-18,717196.315762,402.467068328844,21.0,11980,801,280,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4494949494949495,0.15712682379349047,False
2017-04-19,735733.2142477,412.86936826470253,21.0,19618,869,281,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4876543209876543,0.15768799102132436,False
2017-04-20,675804.0219027,379.23906953013466,25.407,11231,835,246,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4685746352413019,0.13804713804713806,False
2017-04-21,795795.893872,446.57457568574637,30.0,18291,914,244,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.5129068462401796,0.13692480359147025,False
2017-04-22,974952.817869,547.1115700723906,37.101,12972,857,214,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.48092031425364756,0.12008978675645342,False
2017-04-23,1140070.2748035,639.7700756473064,40.0,14276,850,203,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4769921436588103,0.11391694725028058,False
2017-04-24,755072.530945,423.7219590039282,25.0,12476,836,226,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4691358024691358,0.12682379349046016,False
2017-04-25,718996.080637,403.4770373945006,24.0599995,14844,839,233,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4708193041526375,0.1307519640852974,False
2017-04-26,781159.2829995,438.3609893375421,28.0,21140,882,241,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.494949494949495,0.13524130190796857,False
2017-04-27,624910.0260955,350.6790269896184,24.0,12602,862,244,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4837261503928171,0.13692480359147025,False
2017-04-28,797636.6251025,447.6075337275533,28.0,18991,928,239,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.5207631874298541,0.13411896745230079,False
2017-04-29,1068279.815941,599.4836228625139,44.0,13643,879,214,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.49326599326599324,0.12008978675645342,False
2017-04-30,1041249.2479705,584.3149539677329,38.0,14204,854,199,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4792368125701459,0.11167227833894501,False
2017-05-01,1306699.366897,733.2768613338945,43.091499999999996,12733,887,195,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,0,1,0,0.49775533108866443,0.10942760942760943,False
2017-05-02,907324.094113,509.1605466402918,29.0,14155,849,238,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4764309764309764,0.1335578002244669,False
2017-05-03,924247.257204,518.6572711582492,30.0,21181,875,236,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4910213243546577,0.1324354657687991,False
2017-05-04,716654.608983,402.1630802373738,26.0,10040,807,239,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.45286195286195285,0.13411896745230079,False
2017-05-05,780798.407016,438.1584775622896,29.0,15908,930,239,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.5218855218855218,0.13411896745230079,False
2017-05-06,1039417.861868,583.2872401054994,42.4775,10346,883,194,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.49551066217732886,0.10886644219977554,False
2017-05-07,1227380.607924,688.7657732457911,40.0,11503,888,199,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4983164983164983,0.11167227833894501,False
2017-05-08,776307.495015,435.6383249242424,24.0,9552,869,229,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4876543209876543,0.12850729517396184,False
2017-05-09,715811.198881,401.6897861285073,24.0,12040,852,223,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.4781144781144781,0.1251402918069585,False
2017-05-10,766101.907094,429.9112834421998,27.0,20292,924,251,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.5185185185185185,0.14085297418630752,False
2017-05-11,648650.413039,364.0013541184063,24.5,11109,900,246,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.5050505050505051,0.13804713804713806,False
2017-05-12,764812.415784,429.18766317845115,31.8169995,16721,972,250,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.5454545454545454,0.14029180695847362,False
2017-05-13,1116976.891153,626.8108255628507,52.701,12225,919,201,1782,1,0,1,1,True,True,False,1,0,0,0,0,0,0,1,0,0.5157126823793491,0.1127946127946128,False
2017-05-14,884199.9138385,496.18401449971947,35.0,12682,912,226,1782,1,0,1,1,True,True,False,0,0,1,0,0,0,0,1,0,0.5117845117845118,0.12682379349046016,False
2017-05-15,823035.572122,461.8605904163861,25.0,11265,904,219,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.5072951739618407,0.12289562289562289,False
2017-05-16,807803.8950783,453.3130724345118,25.0,13685,891,228,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.5,0.12794612794612795,False
